cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente
CLI_068518,postpago,102,True,False,sin_servicio_hogar,False,False,False,OFE_004,104.65,46-55,Arequipa,True,38.62,152.11,33.47,19.44,282.46,21.61,6,1,40,Tienda,Noche,13,App_MiMovistar
CLI_068519,prepago,105,True,True,OFE_010,True,False,False,OFE_002,25.66,46-55,Cusco,True,12.15,546.19,33.43,16.61,98.23,22.1,2,1,47,Tienda,Tarde,24,App_MiMovistar
CLI_068520,postpago,20,True,True,OFE_007,True,False,True,OFE_022,89.89,18-25,La Libertad,True,63.82,528.21,49.72,2.87,109.59,25.99,3,3,45,Digital,Tarde,20,Banca_Movil
CLI_068521,postpago,91,True,False,sin_servicio_hogar,False,False,False,OFE_018,209.8,46-55,Lima,False,12.53,818.26,40.16,17.84,257.18,34.62,2,2,41,Call_Out,Fin_de_semana,26,Banca_Movil
CLI_068522,postpago,31,True,False,sin_servicio_hogar,False,False,False,OFE_022,149.26,18-25,Cusco,False,90.63,259.04,49.62,24.8,41.64,11.78,0,2,2,Call_Out,Tarde,11,App_MiMovistar
CLI_068523,postpago,78,True,True,OFE_016,True,False,True,OFE_022,173.96,56-65,La Libertad,False,14.55,830.75,7.15,5.49,225.66,9.06,2,2,33,Digital,Tarde,10,Debito_Automatico
CLI_068524,postpago,28,True,True,OFE_011,True,True,False,OFE_011,155.12,46-55,Piura,False,67.6,419.3,14.56,21.99,209.83,4.95,4,0,1,Call_Out,Tarde,12,Efectivo_Agente
CLI_068525,postpago,12,True,True,OFE_008,False,False,True,OFE_020,209.26,26-35,Lima,True,85.41,215.12,3.62,4.03,133.07,0.34,6,2,7,Call_In,Tarde,26,Efectivo_Agente
CLI_068526,postpago,84,True,False,sin_servicio_hogar,False,False,False,OFE_018,271.2,18-25,Arequipa,False,88.04,180.28,35.78,24.96,56.56,22.04,1,2,21,Digital,Noche,11,App_MiMovistar
CLI_068527,prepago,20,True,True,OFE_009,True,False,False,OFE_005,47.21,18-25,Lima,False,13.28,522.02,8.81,25.04,82.88,27.14,4,4,25,Tienda,Tarde,23,Debito_Automatico
CLI_068528,prepago,119,True,False,sin_servicio_hogar,False,False,False,OFE_021,234.51,56-65,Arequipa,True,81.85,401.58,41.93,10.35,176.51,22.33,5,4,46,Call_Out,Noche,28,App_MiMovistar
CLI_068529,postpago,117,True,True,OFE_007,True,False,True,OFE_018,66.65,36-45,Lima,True,37.08,462.91,12.85,12.32,125.57,13.31,4,4,13,Tienda,Noche,27,Efectivo_Agente
CLI_068530,postpago,59,True,True,OFE_012,True,True,False,OFE_012,231.23,18-25,Arequipa,True,65.23,672.74,7.07,26.31,74.83,41.68,1,4,11,Call_In,Tarde,14,Debito_Automatico
CLI_068531,prepago,42,True,True,OFE_006,False,False,False,OFE_018,137.94,56-65,Arequipa,False,87.43,477.42,37.03,4.05,238.35,11.89,4,1,49,Call_Out,Tarde,17,Banca_Movil
CLI_068532,postpago,13,True,False,sin_servicio_hogar,False,False,False,OFE_002,31.79,56-65,Lima,True,2.88,372.48,3.81,4.36,208.18,19.88,1,0,22,Call_Out,Noche,14,Efectivo_Agente
CLI_068533,prepago,53,True,True,OFE_007,True,False,False,OFE_022,248.25,56-65,Cusco,True,15.81,23.95,36.09,8.27,272.08,0.17,6,1,9,Tienda,Fin_de_semana,21,App_MiMovistar
CLI_068534,prepago,41,True,False,sin_servicio_hogar,False,False,False,OFE_005,237.68,46-55,Piura,True,29.21,750.0,48.41,14.89,221.08,10.74,5,2,42,Call_In,Tarde,28,Banca_Movil
CLI_068535,postpago,106,True,True,OFE_010,True,False,True,OFE_022,193.43,46-55,Arequipa,False,90.11,612.97,42.06,27.88,276.64,14.86,2,4,27,Call_In,Tarde,24,Efectivo_Agente
CLI_068536,postpago,74,True,True,OFE_008,True,False,True,OFE_018,265.44,46-55,Arequipa,True,90.66,156.76,0.15,28.89,202.43,36.14,1,4,38,Call_Out,Fin_de_semana,21,Efectivo_Agente
CLI_068537,prepago,66,True,True,OFE_012,True,True,False,OFE_012,296.29,36-45,Lima,True,76.53,998.92,3.55,5.92,247.55,22.21,0,1,11,Call_In,Manana,22,Banca_Movil
CLI_068538,postpago,117,True,True,OFE_006,True,False,True,OFE_020,91.61,65+,Arequipa,False,10.28,496.99,10.13,22.21,49.15,14.65,5,2,22,Call_In,Manana,28,App_MiMovistar
CLI_068539,postpago,80,True,False,sin_servicio_hogar,False,False,False,OFE_001,177.16,18-25,Lima,False,66.05,748.02,22.87,22.54,55.99,5.48,5,1,14,Call_In,Noche,17,Debito_Automatico
CLI_068540,postpago,18,True,True,OFE_006,True,False,True,OFE_022,53.15,56-65,Lima,True,28.06,765.0,34.0,21.39,169.95,19.42,2,4,40,Tienda,Manana,23,Banca_Movil
CLI_068541,postpago,90,True,True,OFE_010,True,False,True,OFE_005,155.9,65+,Arequipa,False,88.71,475.28,31.78,17.15,66.45,37.49,1,4,23,Digital,Fin_de_semana,10,Debito_Automatico
CLI_068542,postpago,43,True,True,OFE_010,False,False,True,OFE_019,264.95,46-55,La Libertad,True,27.26,74.12,41.19,12.45,155.23,42.76,4,0,34,Tienda,Manana,13,App_MiMovistar
CLI_068543,no_aplica,95,False,True,OFE_009,True,False,False,OFE_006,92.98,65+,Lima,True,0.0,0.0,0.0,0.0,201.01,36.45,4,4,19,Call_In,Noche,-1,Efectivo_Agente
CLI_068544,prepago,1,True,True,OFE_010,True,False,False,OFE_001,173.09,26-35,Cusco,False,23.7,681.11,5.19,12.46,56.63,30.09,1,3,17,Call_Out,Tarde,28,Banca_Movil
CLI_068545,postpago,115,True,False,sin_servicio_hogar,False,False,False,OFE_018,31.74,65+,La Libertad,False,57.9,166.32,26.39,6.64,153.55,1.89,3,1,15,Digital,Noche,20,Efectivo_Agente
CLI_068546,prepago,47,True,True,OFE_009,True,False,False,OFE_014,259.32,56-65,Arequipa,True,11.55,246.39,38.22,17.6,67.13,12.55,3,3,25,Digital,Manana,14,App_MiMovistar
CLI_068547,prepago,22,True,True,OFE_007,True,False,False,OFE_004,29.4,18-25,Cusco,False,13.12,312.64,31.97,11.49,66.78,42.52,2,1,38,Digital,Fin_de_semana,21,Efectivo_Agente
CLI_068548,postpago,21,True,False,sin_servicio_hogar,False,False,False,OFE_021,135.68,46-55,Arequipa,False,64.84,996.02,24.12,22.12,256.39,8.96,0,1,39,Call_In,Tarde,23,Efectivo_Agente
CLI_068549,postpago,55,True,True,OFE_009,True,False,True,OFE_004,100.91,56-65,Lima,False,40.0,301.51,6.46,4.33,251.06,40.38,3,2,49,Digital,Tarde,26,Efectivo_Agente
CLI_068550,postpago,81,True,True,OFE_015,True,False,True,OFE_002,62.39,26-35,Piura,False,55.58,575.97,37.39,14.63,161.75,15.32,4,3,37,Tienda,Noche,21,Efectivo_Agente
CLI_068551,postpago,12,True,True,OFE_015,True,False,True,OFE_020,56.86,36-45,Cusco,True,38.2,464.18,6.67,23.47,29.84,20.4,2,4,39,Digital,Tarde,27,Debito_Automatico
CLI_068552,postpago,83,True,True,OFE_006,True,False,True,OFE_019,151.98,46-55,La Libertad,False,46.8,607.89,27.19,6.28,206.85,25.06,2,2,1,Call_In,Tarde,16,Efectivo_Agente
CLI_068553,postpago,8,True,True,OFE_007,True,False,True,OFE_014,230.78,36-45,La Libertad,True,5.08,200.74,25.56,1.79,52.65,18.85,0,2,41,Call_In,Tarde,25,App_MiMovistar
CLI_068554,no_aplica,58,False,True,OFE_016,False,False,False,OFE_010,257.1,18-25,La Libertad,True,0.0,0.0,0.0,0.0,242.73,5.16,0,0,16,Call_In,Manana,-1,Efectivo_Agente
CLI_068555,prepago,63,True,False,sin_servicio_hogar,False,False,False,OFE_003,77.24,18-25,Cusco,False,1.73,522.51,11.86,8.5,143.38,9.4,0,3,36,Digital,Manana,17,Debito_Automatico
CLI_068556,prepago,109,True,False,sin_servicio_hogar,False,False,False,OFE_004,280.51,56-65,Cusco,True,70.77,726.63,24.65,17.33,260.75,41.27,6,4,35,Tienda,Noche,30,Debito_Automatico
CLI_068557,prepago,96,True,True,OFE_008,True,False,False,OFE_001,138.59,46-55,Lima,False,7.77,151.5,22.24,20.97,255.27,41.83,4,1,8,Call_In,Manana,28,Banca_Movil
CLI_068558,prepago,12,True,True,OFE_006,True,False,False,OFE_019,128.65,46-55,Lima,True,82.89,618.23,41.04,1.3,270.78,14.02,1,2,26,Tienda,Fin_de_semana,27,Efectivo_Agente
CLI_068559,postpago,10,True,False,sin_servicio_hogar,False,False,False,OFE_001,88.29,36-45,Lima,False,18.1,852.66,14.74,11.91,265.98,37.47,4,1,37,Call_Out,Manana,24,App_MiMovistar
CLI_068560,postpago,81,True,False,sin_servicio_hogar,False,False,False,OFE_017,227.3,36-45,Lima,False,22.9,749.04,46.43,1.14,71.83,15.59,3,0,33,Digital,Noche,30,App_MiMovistar
CLI_068561,postpago,7,True,False,sin_servicio_hogar,False,False,False,OFE_018,205.04,46-55,Cusco,False,5.39,453.58,15.86,16.59,206.81,9.78,5,1,48,Call_Out,Manana,16,Efectivo_Agente
CLI_068562,prepago,14,True,False,sin_servicio_hogar,False,False,False,OFE_014,170.64,26-35,La Libertad,True,86.74,207.38,4.24,7.33,172.93,23.08,2,2,14,Digital,Tarde,21,Efectivo_Agente
CLI_068563,postpago,88,True,False,sin_servicio_hogar,False,False,False,OFE_021,162.45,18-25,Lima,True,28.96,601.87,41.12,17.22,178.16,40.54,1,4,19,Digital,Tarde,10,Banca_Movil
CLI_068564,postpago,105,True,True,OFE_016,True,False,True,OFE_021,157.24,46-55,Arequipa,False,31.68,713.8,32.16,24.15,225.92,40.93,0,3,33,Call_In,Noche,28,Efectivo_Agente
CLI_068565,prepago,37,True,False,sin_servicio_hogar,False,False,False,OFE_005,22.5,18-25,Arequipa,True,92.19,545.68,42.17,24.79,126.9,2.56,4,0,16,Call_Out,Noche,27,Efectivo_Agente
CLI_068566,postpago,42,True,True,OFE_016,True,False,True,OFE_001,264.16,26-35,Cusco,False,43.48,783.97,33.56,17.37,22.61,33.1,3,2,37,Call_Out,Manana,11,Efectivo_Agente
CLI_068567,no_aplica,74,False,True,OFE_010,True,False,False,OFE_015,112.59,18-25,Lima,False,0.0,0.0,0.0,0.0,102.5,22.97,0,3,1,Digital,Noche,-1,Banca_Movil
CLI_068568,postpago,118,True,True,OFE_015,True,False,True,OFE_003,148.78,65+,Piura,False,81.84,720.93,11.21,25.24,174.26,42.97,3,4,48,Digital,Noche,14,Banca_Movil
CLI_068569,postpago,42,True,True,OFE_009,True,False,True,OFE_001,25.69,56-65,Lima,False,35.29,838.82,41.35,24.72,205.89,21.65,4,1,8,Digital,Noche,25,Debito_Automatico
CLI_068570,postpago,5,True,True,OFE_015,True,False,True,OFE_018,279.25,18-25,Lima,False,92.87,626.38,29.16,11.3,183.67,26.01,0,0,37,Call_In,Noche,30,Banca_Movil
CLI_068571,postpago,86,True,True,OFE_010,True,False,True,OFE_017,170.57,18-25,La Libertad,False,7.23,345.09,6.7,25.69,71.84,32.15,2,3,43,Call_Out,Fin_de_semana,12,App_MiMovistar
CLI_068572,postpago,38,True,False,sin_servicio_hogar,False,False,False,OFE_004,26.49,56-65,Lima,True,77.34,654.45,1.43,29.5,95.76,28.13,5,2,26,Digital,Tarde,29,Banca_Movil
CLI_068573,postpago,99,True,True,OFE_015,True,False,True,OFE_017,273.22,65+,Lima,True,77.83,399.6,11.29,17.35,67.47,2.21,5,3,5,Digital,Tarde,20,Banca_Movil
CLI_068574,postpago,26,True,False,sin_servicio_hogar,False,False,False,OFE_022,239.44,18-25,Piura,False,14.78,944.34,10.31,0.23,94.73,39.91,6,0,24,Digital,Tarde,18,Banca_Movil
CLI_068575,postpago,49,True,True,OFE_015,True,False,True,OFE_003,236.61,18-25,La Libertad,True,9.75,48.96,47.51,6.19,292.47,19.24,6,3,35,Digital,Noche,20,Efectivo_Agente
CLI_068576,postpago,22,True,False,sin_servicio_hogar,False,False,False,OFE_022,128.5,36-45,Lima,True,25.28,941.06,5.07,2.29,204.05,29.97,2,4,24,Call_Out,Tarde,30,Efectivo_Agente
CLI_068577,postpago,67,True,False,sin_servicio_hogar,False,False,False,OFE_021,77.6,36-45,Lima,True,25.44,393.34,22.5,9.2,156.61,20.39,2,2,36,Call_In,Tarde,23,Debito_Automatico
CLI_068578,postpago,81,True,False,sin_servicio_hogar,False,False,False,OFE_018,72.3,65+,Cusco,True,49.11,615.42,27.8,12.44,20.47,37.65,1,3,6,Tienda,Tarde,10,Efectivo_Agente
CLI_068579,prepago,1,True,True,OFE_009,True,False,False,OFE_005,291.37,26-35,Lima,True,62.36,362.22,45.7,15.49,296.9,38.2,0,4,49,Call_In,Tarde,17,Debito_Automatico
CLI_068580,no_aplica,75,False,True,OFE_016,True,False,False,OFE_007,92.83,65+,Arequipa,False,0.0,0.0,0.0,0.0,60.02,36.82,6,0,15,Call_In,Noche,-1,Efectivo_Agente
CLI_068581,no_aplica,83,False,True,OFE_007,True,False,False,OFE_006,148.85,18-25,Lima,False,0.0,0.0,0.0,0.0,268.74,15.43,3,4,0,Tienda,Tarde,-1,Banca_Movil
CLI_068582,prepago,110,True,False,sin_servicio_hogar,False,False,False,OFE_019,267.36,46-55,Cusco,False,74.2,167.68,22.25,17.64,214.03,38.9,5,0,3,Tienda,Noche,17,Efectivo_Agente
CLI_068583,postpago,32,True,True,OFE_009,True,False,True,OFE_003,29.4,26-35,Piura,True,25.82,911.14,34.84,23.2,157.68,44.01,1,4,19,Call_In,Manana,30,Efectivo_Agente
CLI_068584,prepago,101,True,True,OFE_016,True,False,False,OFE_018,169.03,26-35,Lima,True,43.88,133.39,30.33,4.33,198.36,31.94,5,1,39,Call_In,Noche,12,App_MiMovistar
CLI_068585,prepago,49,True,False,sin_servicio_hogar,False,False,False,OFE_005,71.65,26-35,La Libertad,True,81.54,995.15,38.0,22.08,30.24,33.14,1,4,43,Digital,Manana,17,Debito_Automatico
CLI_068586,no_aplica,13,False,True,OFE_008,True,False,False,OFE_007,275.95,46-55,Lima,False,0.0,0.0,0.0,0.0,62.65,16.59,1,3,41,Digital,Tarde,-1,Efectivo_Agente
CLI_068587,postpago,17,True,False,sin_servicio_hogar,False,False,False,OFE_005,22.89,36-45,Lima,True,25.91,458.76,28.14,4.31,59.47,43.47,6,1,16,Digital,Tarde,22,App_MiMovistar
CLI_068588,postpago,49,True,False,sin_servicio_hogar,False,False,False,OFE_021,23.99,18-25,Lima,False,24.89,474.84,43.77,20.91,100.17,0.78,4,3,33,Call_Out,Tarde,30,Debito_Automatico
CLI_068589,postpago,102,True,False,sin_servicio_hogar,False,False,False,OFE_022,290.29,26-35,Arequipa,False,67.68,334.66,2.68,13.69,259.28,36.64,4,1,8,Call_Out,Tarde,30,Banca_Movil
CLI_068590,postpago,8,True,True,OFE_011,True,True,False,OFE_011,213.95,26-35,Cusco,True,78.53,302.71,19.14,4.54,254.53,20.79,4,2,19,Call_Out,Tarde,26,Efectivo_Agente
CLI_068591,prepago,60,True,True,OFE_006,False,False,False,OFE_002,148.66,65+,Lima,False,13.95,811.13,26.23,21.22,289.62,8.74,4,1,11,Tienda,Noche,11,App_MiMovistar
CLI_068592,postpago,22,True,True,OFE_009,False,False,True,OFE_018,257.21,36-45,La Libertad,False,85.88,807.62,27.45,27.95,184.93,14.64,4,4,47,Digital,Fin_de_semana,18,Banca_Movil
CLI_068593,postpago,58,True,False,sin_servicio_hogar,False,False,False,OFE_022,77.54,65+,La Libertad,True,36.89,812.1,1.8,16.61,237.33,33.19,5,2,33,Tienda,Tarde,28,Debito_Automatico
CLI_068594,postpago,61,True,False,sin_servicio_hogar,False,False,False,OFE_020,35.39,36-45,Lima,True,44.66,423.85,11.9,27.28,53.04,30.92,3,2,13,Tienda,Noche,15,App_MiMovistar
CLI_068595,postpago,54,True,False,sin_servicio_hogar,False,False,False,OFE_002,243.78,26-35,Cusco,True,23.35,292.75,23.65,20.54,91.42,38.3,1,2,32,Call_In,Manana,12,App_MiMovistar
CLI_068596,prepago,87,True,True,OFE_008,True,False,False,OFE_017,172.48,56-65,Lima,False,65.96,616.1,37.4,20.5,193.71,29.96,3,2,3,Call_Out,Tarde,21,App_MiMovistar
CLI_068597,prepago,53,True,False,sin_servicio_hogar,False,False,False,OFE_021,83.52,56-65,Arequipa,True,52.46,824.26,13.71,20.51,25.69,41.41,6,0,27,Digital,Noche,10,App_MiMovistar
CLI_068598,postpago,113,True,True,OFE_016,True,False,True,OFE_020,194.32,26-35,La Libertad,False,66.45,473.2,41.4,3.83,211.61,25.85,6,4,2,Call_Out,Tarde,24,App_MiMovistar
CLI_068599,postpago,19,True,False,sin_servicio_hogar,False,False,False,OFE_004,276.62,56-65,Cusco,False,96.97,884.68,29.19,1.35,32.98,9.25,2,0,41,Call_Out,Tarde,17,App_MiMovistar
CLI_068600,postpago,116,True,True,OFE_010,True,False,True,OFE_018,203.98,18-25,Arequipa,True,96.54,625.73,30.39,20.77,217.66,8.04,6,3,7,Call_Out,Manana,14,Banca_Movil
CLI_068601,prepago,87,True,False,sin_servicio_hogar,False,False,False,OFE_021,277.65,36-45,La Libertad,True,31.04,563.96,7.2,14.21,44.75,6.76,4,0,4,Digital,Manana,25,Banca_Movil
CLI_068602,prepago,118,True,False,sin_servicio_hogar,False,False,False,OFE_003,112.78,46-55,Lima,False,10.91,896.43,26.66,14.92,74.73,29.78,3,3,19,Tienda,Noche,19,Efectivo_Agente
CLI_068603,postpago,73,True,False,sin_servicio_hogar,False,False,False,OFE_005,96.04,26-35,Lima,False,12.66,228.17,10.51,23.55,256.33,16.59,4,2,44,Call_In,Fin_de_semana,29,Efectivo_Agente
CLI_068604,postpago,10,True,True,OFE_016,True,False,True,OFE_022,82.7,46-55,Cusco,True,48.9,579.07,6.23,4.16,205.76,32.13,3,1,48,Call_Out,Manana,15,Banca_Movil
CLI_068605,postpago,10,True,True,OFE_006,True,False,True,OFE_018,42.3,65+,Lima,True,37.36,976.33,35.21,23.65,80.91,33.48,2,4,16,Digital,Tarde,16,App_MiMovistar
CLI_068606,no_aplica,65,False,True,OFE_015,True,False,False,OFE_016,141.98,65+,Piura,False,0.0,0.0,0.0,0.0,253.51,15.15,4,1,16,Tienda,Tarde,-1,Debito_Automatico
CLI_068607,postpago,105,True,True,OFE_011,True,True,False,OFE_011,139.77,18-25,Lima,True,42.06,934.36,26.04,12.23,101.68,1.5,4,1,29,Call_Out,Fin_de_semana,30,App_MiMovistar
CLI_068608,postpago,87,True,True,OFE_010,True,False,True,OFE_017,114.64,56-65,Lima,False,4.44,171.0,22.35,5.54,220.82,18.69,2,3,10,Call_Out,Manana,22,App_MiMovistar
CLI_068609,postpago,91,True,True,OFE_009,True,False,True,OFE_018,111.28,46-55,Lima,True,19.67,883.08,4.09,23.23,221.82,5.12,0,1,28,Tienda,Tarde,11,Efectivo_Agente
CLI_068610,prepago,117,True,False,sin_servicio_hogar,False,False,False,OFE_017,184.2,26-35,Lima,True,85.78,156.54,40.9,8.09,77.4,16.72,1,0,3,Call_In,Manana,18,Banca_Movil
CLI_068611,prepago,113,True,True,OFE_008,True,False,False,OFE_001,54.01,36-45,Piura,True,32.91,947.56,44.12,7.5,152.64,3.02,5,3,13,Call_Out,Tarde,18,Efectivo_Agente
CLI_068612,prepago,12,True,True,OFE_010,True,False,False,OFE_005,219.14,46-55,La Libertad,True,54.07,985.39,36.61,20.66,102.28,34.79,1,1,18,Tienda,Noche,21,App_MiMovistar
CLI_068613,postpago,89,True,True,OFE_015,True,False,True,OFE_018,129.6,56-65,Piura,True,49.22,607.71,4.06,1.77,158.86,19.23,4,3,4,Digital,Tarde,25,Debito_Automatico
CLI_068614,postpago,82,True,True,OFE_009,True,False,True,OFE_020,243.23,26-35,Lima,True,56.86,935.07,33.8,5.55,258.08,3.75,4,1,16,Tienda,Tarde,13,Banca_Movil
CLI_068615,postpago,16,True,True,OFE_016,True,False,True,OFE_005,258.23,56-65,Lima,False,29.89,751.34,12.98,16.26,243.22,13.26,5,3,36,Tienda,Manana,29,Debito_Automatico
CLI_068616,postpago,44,True,True,OFE_016,True,False,True,OFE_019,106.14,56-65,Lima,True,8.51,998.26,35.78,20.76,43.01,16.89,4,3,0,Call_Out,Manana,18,Efectivo_Agente
CLI_068617,postpago,72,True,True,OFE_015,True,False,True,OFE_018,53.94,18-25,La Libertad,True,24.74,277.33,21.81,22.92,254.0,21.55,5,0,42,Call_In,Manana,12,Debito_Automatico
CLI_068618,postpago,16,True,False,sin_servicio_hogar,False,False,False,OFE_002,285.33,46-55,Lima,False,63.86,355.53,32.79,20.75,197.95,5.42,3,2,4,Call_Out,Manana,18,App_MiMovistar
CLI_068619,prepago,101,True,False,sin_servicio_hogar,False,False,False,OFE_018,287.51,36-45,Lima,True,41.7,237.85,45.48,7.53,37.26,16.89,5,1,38,Digital,Noche,20,Efectivo_Agente
CLI_068620,postpago,76,True,True,OFE_016,True,False,True,OFE_021,70.16,36-45,Lima,True,3.66,449.24,1.06,10.86,274.76,14.12,4,1,29,Call_Out,Noche,30,Efectivo_Agente
CLI_068621,postpago,111,True,False,sin_servicio_hogar,False,False,False,OFE_014,146.85,18-25,La Libertad,True,60.76,517.27,2.28,9.88,233.92,6.46,4,3,29,Call_In,Manana,13,Debito_Automatico
CLI_068622,prepago,97,True,True,OFE_007,True,False,False,OFE_019,46.01,56-65,Arequipa,True,34.25,262.87,17.8,29.25,120.62,1.47,1,4,34,Call_In,Manana,20,Efectivo_Agente
CLI_068623,prepago,77,True,False,sin_servicio_hogar,False,False,False,OFE_020,182.95,18-25,Piura,False,75.31,380.51,30.23,18.88,51.24,5.77,6,2,44,Tienda,Tarde,13,App_MiMovistar
CLI_068624,postpago,23,True,False,sin_servicio_hogar,False,False,False,OFE_004,35.99,65+,Lima,False,71.2,723.51,12.36,15.99,227.26,19.63,0,4,45,Digital,Fin_de_semana,22,Banca_Movil
CLI_068625,no_aplica,1,False,True,OFE_008,True,False,False,OFE_006,210.14,36-45,Lima,True,0.0,0.0,0.0,0.0,61.33,38.88,4,2,24,Call_In,Tarde,-1,Efectivo_Agente
CLI_068626,no_aplica,76,False,True,OFE_008,True,False,False,OFE_015,202.76,65+,Lima,True,0.0,0.0,0.0,0.0,60.36,13.18,0,4,5,Tienda,Manana,-1,App_MiMovistar
CLI_068627,prepago,39,True,True,OFE_016,True,False,False,OFE_004,110.97,46-55,Arequipa,False,68.67,392.69,12.26,29.79,186.68,28.86,5,4,48,Digital,Tarde,24,App_MiMovistar
CLI_068628,prepago,57,True,True,OFE_015,True,False,False,OFE_019,69.46,26-35,Cusco,False,26.03,974.27,35.72,17.78,21.84,44.99,5,3,43,Tienda,Tarde,29,Efectivo_Agente
CLI_068629,postpago,94,True,False,sin_servicio_hogar,False,False,False,OFE_005,241.71,36-45,Lima,False,99.57,465.47,6.83,29.9,27.28,17.89,4,0,7,Tienda,Fin_de_semana,16,Efectivo_Agente
CLI_068630,no_aplica,79,False,True,OFE_010,True,False,False,OFE_008,51.99,46-55,Piura,True,0.0,0.0,0.0,0.0,21.16,20.12,6,3,43,Call_In,Tarde,-1,Efectivo_Agente
CLI_068631,no_aplica,8,False,True,OFE_016,True,False,False,OFE_009,68.31,36-45,Lima,False,0.0,0.0,0.0,0.0,220.69,33.11,5,2,24,Tienda,Noche,-1,Efectivo_Agente
CLI_068632,prepago,99,True,False,sin_servicio_hogar,False,False,False,OFE_020,285.33,36-45,Piura,True,75.66,437.53,22.47,17.39,207.34,14.98,3,0,29,Digital,Manana,10,Efectivo_Agente
CLI_068633,postpago,104,True,True,OFE_015,False,False,True,OFE_004,121.62,56-65,Cusco,False,22.06,160.37,38.71,21.62,95.1,4.91,3,1,31,Call_In,Tarde,30,App_MiMovistar
CLI_068634,postpago,11,True,True,OFE_008,True,False,True,OFE_021,123.02,56-65,Arequipa,False,16.42,63.26,45.55,23.23,221.66,36.7,2,2,28,Call_Out,Tarde,17,Efectivo_Agente
CLI_068635,postpago,109,True,True,OFE_008,True,False,True,OFE_021,150.1,56-65,Cusco,False,74.61,157.93,32.74,3.37,250.24,28.22,2,3,25,Digital,Manana,14,App_MiMovistar
CLI_068636,prepago,94,True,False,sin_servicio_hogar,False,False,False,OFE_004,224.52,36-45,Lima,False,50.28,832.5,23.16,19.02,246.73,17.86,0,2,36,Call_Out,Manana,11,Banca_Movil
CLI_068637,postpago,54,True,False,sin_servicio_hogar,False,False,False,OFE_020,120.89,46-55,Lima,True,28.46,417.15,26.83,24.55,56.8,25.16,5,3,6,Call_Out,Noche,26,Efectivo_Agente
CLI_068638,prepago,17,True,False,sin_servicio_hogar,False,False,False,OFE_005,156.7,56-65,La Libertad,False,92.33,8.76,39.27,7.43,273.09,44.17,4,0,38,Tienda,Manana,10,Debito_Automatico
CLI_068639,prepago,8,True,False,sin_servicio_hogar,False,False,False,OFE_021,30.76,18-25,Lima,True,82.4,63.21,41.85,18.59,45.87,38.53,0,3,21,Tienda,Tarde,13,Banca_Movil
CLI_068640,no_aplica,1,False,True,OFE_008,True,False,False,OFE_007,169.67,26-35,Lima,True,0.0,0.0,0.0,0.0,53.35,23.42,0,0,26,Call_In,Tarde,-1,App_MiMovistar
CLI_068641,prepago,33,True,False,sin_servicio_hogar,False,False,False,OFE_019,215.83,26-35,Cusco,True,89.51,522.33,11.21,23.68,102.93,40.81,1,1,3,Call_In,Tarde,12,Debito_Automatico
CLI_068642,no_aplica,101,False,True,OFE_006,False,False,False,OFE_007,176.01,26-35,Piura,True,0.0,0.0,0.0,0.0,238.4,4.16,6,2,19,Call_In,Manana,-1,App_MiMovistar
CLI_068643,prepago,92,True,False,sin_servicio_hogar,False,False,False,OFE_017,91.3,36-45,La Libertad,True,12.14,107.52,46.58,26.18,101.65,14.08,6,0,46,Call_In,Fin_de_semana,23,App_MiMovistar
CLI_068644,prepago,24,True,True,OFE_012,True,True,False,OFE_012,27.06,18-25,La Libertad,False,6.45,766.94,41.38,21.97,219.38,35.9,1,4,44,Tienda,Noche,28,Banca_Movil
CLI_068645,postpago,36,True,False,sin_servicio_hogar,False,False,False,OFE_005,168.04,18-25,La Libertad,True,55.69,192.44,49.6,25.01,193.58,23.93,5,4,48,Call_In,Noche,23,Banca_Movil
CLI_068646,postpago,31,True,False,sin_servicio_hogar,False,False,False,OFE_004,127.46,36-45,Lima,True,63.44,541.44,30.43,18.42,185.73,15.37,2,2,24,Call_Out,Manana,24,Banca_Movil
CLI_068647,postpago,70,True,False,sin_servicio_hogar,False,False,False,OFE_003,249.92,65+,Piura,False,7.41,752.98,42.16,27.57,251.21,26.41,4,1,45,Call_In,Noche,18,Banca_Movil
CLI_068648,no_aplica,71,False,True,OFE_008,True,False,False,OFE_015,294.91,36-45,Arequipa,False,0.0,0.0,0.0,0.0,148.69,21.46,5,3,17,Tienda,Fin_de_semana,-1,Banca_Movil
CLI_068649,prepago,24,True,False,sin_servicio_hogar,False,False,False,OFE_002,53.97,26-35,Piura,True,73.57,735.27,26.31,22.02,90.9,43.78,6,3,38,Digital,Manana,15,Banca_Movil
CLI_068650,postpago,108,True,False,sin_servicio_hogar,False,False,False,OFE_019,69.48,36-45,Lima,False,71.42,3.78,15.3,9.01,206.01,17.37,1,1,47,Tienda,Manana,17,App_MiMovistar
