cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente,provincia,id_provincia,id_departamento
CLI_007334,postpago,108,True,False,sin_servicio_hogar,False,False,False,OFE_019,23.4,56-65,Lima,False,94.37,867.26,9.18,18.67,69.45,4.48,4,4,13,Tienda,Noche,16,Banca_Movil,Lima,LIMA,LIMA
CLI_028050,postpago,95,True,True,OFE_015,False,False,True,OFE_002,167.35,46-55,Lima,False,95.14,599.96,41.14,14.58,134.99,11.91,5,1,28,Tienda,Fin_de_semana,26,Efectivo_Agente,Lima,LIMA,LIMA
CLI_043139,prepago,27,True,False,sin_servicio_hogar,False,False,False,OFE_014,59.51,26-35,Cusco,True,33.29,766.79,11.03,17.09,41.39,32.19,1,3,7,Call_Out,Fin_de_semana,11,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_051417,postpago,77,True,True,OFE_016,True,False,True,OFE_018,128.46,65+,Lima,True,59.47,393.32,33.8,14.09,270.83,6.88,5,3,41,Call_In,Noche,29,Banca_Movil,Lima,LIMA,LIMA
CLI_078952,prepago,111,True,True,OFE_013,True,True,False,OFE_013,97.77,65+,Cusco,True,97.58,99.45,39.28,24.56,39.59,22.56,4,2,48,Call_Out,Noche,20,Efectivo_Agente,Canchis,CANCHIS,CUSCO
CLI_008515,postpago,97,True,False,sin_servicio_hogar,False,False,False,OFE_018,108.96,65+,Lima,False,88.25,22.34,48.2,29.28,45.31,20.74,5,3,5,Call_In,Fin_de_semana,30,Banca_Movil,Cañete,CAÑETE,LIMA
CLI_011007,postpago,68,True,True,OFE_012,True,True,False,OFE_012,45.93,26-35,Piura,False,47.47,713.67,26.06,7.53,84.88,15.81,6,3,6,Tienda,Manana,22,Efectivo_Agente,Morropon,MORROPON,PIURA
CLI_025841,postpago,17,True,False,sin_servicio_hogar,False,False,False,OFE_018,174.62,18-25,Piura,True,47.93,796.07,43.49,16.53,73.31,2.77,6,3,22,Tienda,Manana,24,Efectivo_Agente,Sullana,SULLANA,PIURA
CLI_085314,postpago,87,True,True,OFE_008,True,False,True,OFE_005,207.88,46-55,Lima,True,28.0,278.41,27.42,1.65,51.93,40.9,2,0,35,Digital,Tarde,22,Efectivo_Agente,Lima,LIMA,LIMA
CLI_008866,postpago,48,True,False,sin_servicio_hogar,False,False,False,OFE_002,142.62,36-45,Arequipa,False,60.76,932.91,16.53,9.11,20.46,23.03,5,0,41,Call_Out,Noche,13,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_072697,postpago,94,True,False,sin_servicio_hogar,False,False,False,OFE_002,79.0,65+,Lima,False,51.97,874.88,34.33,26.59,156.57,20.26,1,3,26,Tienda,Tarde,21,App_MiMovistar,Lima,LIMA,LIMA
CLI_055880,postpago,5,True,True,OFE_006,True,False,True,OFE_002,37.26,56-65,Cusco,False,63.55,65.67,5.35,20.42,211.66,25.67,6,1,47,Digital,Noche,27,Debito_Automatico,Canchis,CANCHIS,CUSCO
CLI_092968,prepago,113,True,True,OFE_011,True,True,False,OFE_011,179.08,46-55,Arequipa,False,86.38,850.25,15.59,0.03,237.58,19.39,4,3,21,Call_In,Noche,11,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_098126,prepago,32,True,False,sin_servicio_hogar,False,False,False,OFE_003,73.44,36-45,Lima,True,72.55,361.21,23.06,18.01,190.67,17.54,5,2,16,Digital,Manana,20,Efectivo_Agente,Huaura,HUAURA,LIMA
CLI_020424,postpago,4,True,False,sin_servicio_hogar,False,False,False,OFE_021,95.46,26-35,Piura,True,10.97,444.74,47.29,3.78,26.33,33.77,0,3,43,Digital,Fin_de_semana,19,Debito_Automatico,Piura,PIURA,PIURA
CLI_072827,postpago,7,True,False,sin_servicio_hogar,False,False,False,OFE_002,260.58,18-25,Lima,False,23.73,894.89,22.63,3.14,238.3,8.16,4,3,20,Digital,Manana,16,Banca_Movil,Barranca,BARRANCA,LIMA
CLI_068114,postpago,98,True,True,OFE_016,True,False,True,OFE_018,250.26,18-25,Cusco,False,70.4,598.78,1.82,5.22,244.17,15.95,3,0,38,Tienda,Noche,21,Debito_Automatico,Cusco,CUSCO,CUSCO
CLI_094227,postpago,10,True,False,sin_servicio_hogar,False,False,False,OFE_017,243.33,26-35,Lima,False,90.47,341.24,48.61,5.97,252.58,28.48,0,4,38,Digital,Manana,21,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_010407,prepago,30,True,True,OFE_016,True,False,False,OFE_022,295.03,56-65,Piura,False,37.93,944.23,7.33,0.8,27.9,43.35,2,0,11,Tienda,Tarde,13,Efectivo_Agente,Talara,TALARA,PIURA
CLI_091723,postpago,51,True,True,OFE_016,True,False,True,OFE_019,91.78,56-65,La Libertad,False,39.41,801.56,37.12,16.74,38.25,42.53,5,3,10,Tienda,Tarde,19,Efectivo_Agente,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_059412,postpago,63,True,True,OFE_016,True,False,True,OFE_004,67.5,36-45,Arequipa,True,19.04,634.2,48.63,8.82,206.2,15.1,4,3,44,Digital,Tarde,16,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_016189,prepago,66,True,False,sin_servicio_hogar,False,False,False,OFE_001,178.77,36-45,Lima,True,47.64,11.42,25.99,22.73,51.03,37.18,6,4,34,Digital,Fin_de_semana,30,Debito_Automatico,Yauyos,YAUYOS,LIMA
CLI_026032,no_aplica,102,False,True,OFE_009,True,False,False,OFE_006,208.65,36-45,Arequipa,False,0.0,0.0,0.0,0.0,103.47,1.29,1,4,9,Call_In,Manana,-1,App_MiMovistar,Camana,CAMANA,AREQUIPA
CLI_081461,prepago,102,True,True,OFE_007,True,False,False,OFE_021,169.55,46-55,Lima,False,39.31,814.5,0.31,16.33,184.24,19.43,2,4,33,Call_In,Tarde,12,Efectivo_Agente,Barranca,BARRANCA,LIMA
CLI_075418,prepago,59,True,False,sin_servicio_hogar,False,False,False,OFE_014,182.91,26-35,Cusco,False,79.66,92.5,23.05,3.6,49.28,1.73,5,3,12,Call_Out,Tarde,27,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_055564,postpago,65,True,False,sin_servicio_hogar,False,False,False,OFE_002,35.85,26-35,Lima,True,87.24,851.19,37.23,9.82,266.45,34.93,3,1,48,Digital,Manana,15,App_MiMovistar,Yauyos,YAUYOS,LIMA
CLI_038807,postpago,30,True,True,OFE_008,True,False,True,OFE_022,193.95,18-25,La Libertad,False,41.14,749.66,23.39,20.4,92.48,2.97,3,0,8,Call_In,Manana,18,Debito_Automatico,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_082076,postpago,48,True,False,sin_servicio_hogar,False,False,False,OFE_005,22.16,18-25,Piura,True,87.66,334.53,47.61,2.02,93.0,0.52,0,1,30,Tienda,Manana,27,Banca_Movil,Ayabaca,AYABACA,PIURA
CLI_005929,no_aplica,33,False,True,OFE_010,True,False,False,OFE_009,68.41,26-35,Arequipa,True,0.0,0.0,0.0,0.0,279.62,22.01,2,2,43,Tienda,Manana,-1,App_MiMovistar,Castilla,CASTILLA,AREQUIPA
CLI_087426,prepago,104,True,False,sin_servicio_hogar,False,False,False,OFE_017,248.36,65+,Piura,True,65.32,562.66,2.65,1.29,35.25,29.1,4,4,44,Tienda,Manana,14,Efectivo_Agente,Piura,PIURA,PIURA
CLI_029458,no_aplica,53,False,True,OFE_015,True,False,False,OFE_009,63.93,26-35,Lima,False,0.0,0.0,0.0,0.0,141.2,20.11,0,0,1,Tienda,Tarde,-1,App_MiMovistar,Lima,LIMA,LIMA
CLI_020993,no_aplica,49,False,True,OFE_009,True,False,False,OFE_015,253.97,18-25,Piura,True,0.0,0.0,0.0,0.0,190.88,5.06,3,1,46,Tienda,Noche,-1,Efectivo_Agente,Piura,PIURA,PIURA
CLI_059169,no_aplica,42,False,True,OFE_009,True,False,False,OFE_008,299.81,56-65,Cusco,True,0.0,0.0,0.0,0.0,296.88,14.42,4,4,3,Call_Out,Noche,-1,App_MiMovistar,Urubamba,URUBAMBA,CUSCO
CLI_046785,postpago,74,True,False,sin_servicio_hogar,False,False,False,OFE_001,189.58,26-35,Cusco,False,63.44,709.25,17.04,1.0,41.26,12.95,3,2,34,Call_Out,Tarde,26,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_089715,no_aplica,6,False,True,OFE_007,True,False,False,OFE_008,139.07,26-35,Arequipa,True,0.0,0.0,0.0,0.0,103.42,23.63,4,3,21,Call_Out,Tarde,-1,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_062537,postpago,66,True,True,OFE_008,True,False,True,OFE_003,71.81,26-35,Arequipa,False,5.06,86.01,16.86,18.57,35.21,5.31,6,1,38,Digital,Tarde,17,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_055308,postpago,35,True,False,sin_servicio_hogar,False,False,False,OFE_001,243.48,56-65,Piura,False,62.54,789.95,24.24,25.65,110.9,9.81,4,3,19,Call_In,Tarde,15,Debito_Automatico,Piura,PIURA,PIURA
CLI_070888,prepago,55,True,False,sin_servicio_hogar,False,False,False,OFE_018,299.94,56-65,Lima,True,4.71,471.0,4.25,3.79,204.33,8.71,3,4,26,Call_Out,Tarde,22,Banca_Movil,Huarochiri,HUAROCHIRI,LIMA
CLI_055858,postpago,108,True,False,sin_servicio_hogar,False,False,False,OFE_003,250.32,65+,Lima,True,93.73,925.79,40.0,5.42,270.18,17.9,1,1,36,Call_In,Manana,15,App_MiMovistar,Lima,LIMA,LIMA
CLI_010183,postpago,67,True,False,sin_servicio_hogar,False,False,False,OFE_005,121.07,56-65,La Libertad,False,62.43,719.49,37.62,3.83,180.8,12.52,0,2,24,Call_Out,Manana,26,App_MiMovistar,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_029700,postpago,44,True,True,OFE_015,True,False,True,OFE_022,222.85,26-35,Piura,True,99.05,687.35,38.04,27.12,168.5,35.94,3,0,4,Tienda,Tarde,17,Efectivo_Agente,Talara,TALARA,PIURA
CLI_089455,postpago,59,True,True,OFE_008,True,False,True,OFE_019,187.89,26-35,Lima,False,56.89,818.64,48.68,3.84,195.24,28.28,4,0,35,Digital,Tarde,20,Debito_Automatico,Lima,LIMA,LIMA
CLI_075066,postpago,89,True,False,sin_servicio_hogar,False,False,False,OFE_002,61.09,18-25,Lima,False,12.56,43.73,3.84,3.83,174.54,39.05,6,1,36,Tienda,Tarde,17,Efectivo_Agente,Lima,LIMA,LIMA
CLI_004812,postpago,10,True,True,OFE_007,True,False,True,OFE_020,238.57,46-55,Lima,False,12.32,98.78,30.64,18.3,92.09,16.04,1,0,30,Tienda,Manana,27,Banca_Movil,Lima,LIMA,LIMA
CLI_052820,prepago,110,True,True,OFE_009,True,False,False,OFE_018,31.79,26-35,Cusco,True,30.01,36.3,16.23,26.11,183.67,25.83,1,0,3,Call_In,Manana,10,App_MiMovistar,Canchis,CANCHIS,CUSCO
CLI_014362,postpago,59,True,True,OFE_016,True,False,True,OFE_005,121.52,26-35,Lima,True,5.94,616.77,8.88,3.23,156.37,28.79,6,0,44,Digital,Manana,10,Banca_Movil,Huarochiri,HUAROCHIRI,LIMA
CLI_065463,prepago,76,True,True,OFE_007,True,False,False,OFE_020,128.14,36-45,Piura,True,90.13,2.57,19.64,2.27,134.74,35.25,6,1,21,Call_In,Tarde,15,Debito_Automatico,Piura,PIURA,PIURA
CLI_082538,postpago,33,True,True,OFE_006,True,False,True,OFE_017,33.64,18-25,Piura,True,62.48,257.59,43.7,16.27,217.92,33.26,2,4,43,Call_In,Manana,18,App_MiMovistar,Piura,PIURA,PIURA
CLI_077517,prepago,44,True,False,sin_servicio_hogar,False,False,False,OFE_022,297.27,36-45,Lima,False,86.41,109.45,11.76,25.4,38.09,44.01,0,4,42,Digital,Noche,12,Debito_Automatico,Lima,LIMA,LIMA
CLI_058782,postpago,52,True,False,sin_servicio_hogar,False,False,False,OFE_002,290.98,26-35,Cusco,False,28.14,327.38,42.42,0.93,74.26,9.46,3,3,9,Call_In,Manana,12,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_068502,postpago,118,True,True,OFE_012,True,True,False,OFE_012,182.62,36-45,Piura,True,75.84,689.4,41.9,5.29,262.4,42.86,5,2,19,Call_Out,Noche,22,App_MiMovistar,Piura,PIURA,PIURA
CLI_049441,postpago,2,True,True,OFE_007,True,False,True,OFE_014,247.42,46-55,Cusco,False,90.94,511.69,28.36,22.39,93.19,17.73,0,0,32,Call_In,Manana,10,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_050777,postpago,71,True,False,sin_servicio_hogar,False,False,False,OFE_014,115.2,46-55,Piura,False,18.65,638.85,35.7,16.89,140.32,3.92,0,3,34,Tienda,Fin_de_semana,15,Banca_Movil,Talara,TALARA,PIURA
CLI_039067,prepago,24,True,True,OFE_008,False,False,False,OFE_005,114.95,18-25,Lima,False,97.22,381.57,42.35,22.84,96.78,24.07,4,3,4,Tienda,Manana,12,Banca_Movil,Lima,LIMA,LIMA
CLI_036299,prepago,32,True,False,sin_servicio_hogar,False,False,False,OFE_020,93.3,56-65,Lima,True,11.97,690.66,24.96,9.44,156.42,42.51,3,1,29,Call_Out,Tarde,25,Efectivo_Agente,Barranca,BARRANCA,LIMA
CLI_072283,no_aplica,91,False,True,OFE_009,False,False,False,OFE_007,209.4,18-25,Piura,False,0.0,0.0,0.0,0.0,223.22,25.91,2,3,39,Call_In,Tarde,-1,Efectivo_Agente,Morropon,MORROPON,PIURA
CLI_042333,postpago,24,True,False,sin_servicio_hogar,False,False,False,OFE_020,34.93,36-45,La Libertad,False,24.76,488.29,36.88,6.77,210.48,3.82,5,2,10,Tienda,Manana,18,App_MiMovistar,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_037990,postpago,69,True,False,sin_servicio_hogar,False,False,False,OFE_014,69.16,18-25,Cusco,True,17.88,714.97,3.03,26.93,185.85,9.86,6,1,36,Digital,Tarde,20,Debito_Automatico,La Convencion,LA_CONVENCION,CUSCO
CLI_071143,postpago,63,True,True,OFE_013,True,True,False,OFE_013,232.85,18-25,La Libertad,False,77.81,204.71,28.15,0.09,171.01,43.79,5,3,49,Digital,Manana,10,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_092412,postpago,19,True,False,sin_servicio_hogar,False,False,False,OFE_020,40.4,65+,Lima,False,70.69,712.23,17.8,10.58,125.41,29.02,1,3,14,Tienda,Noche,30,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_082049,postpago,101,True,True,OFE_011,True,True,False,OFE_011,43.08,46-55,Lima,True,72.96,689.09,23.87,9.69,192.91,40.14,5,0,41,Call_Out,Tarde,29,Efectivo_Agente,Lima,LIMA,LIMA
CLI_029507,postpago,52,True,True,OFE_011,True,True,False,OFE_011,155.13,56-65,Cusco,True,28.68,861.47,31.42,6.54,201.61,15.86,1,1,44,Tienda,Noche,24,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_062567,prepago,114,True,True,OFE_008,True,False,False,OFE_019,265.93,36-45,Lima,True,46.57,379.86,12.27,16.22,99.32,25.83,5,1,8,Call_Out,Noche,25,Banca_Movil,Cañete,CAÑETE,LIMA
CLI_056030,postpago,27,True,False,sin_servicio_hogar,False,False,False,OFE_020,233.99,26-35,Arequipa,True,7.78,861.55,6.11,7.96,129.3,28.92,4,3,6,Tienda,Tarde,19,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_019737,postpago,114,True,True,OFE_006,True,False,True,OFE_002,118.73,65+,La Libertad,False,48.77,840.75,18.99,10.49,90.88,10.66,0,3,19,Tienda,Fin_de_semana,30,Efectivo_Agente,Pacasmayo,PACASMAYO,LA_LIBERTAD
CLI_077753,no_aplica,61,False,True,OFE_010,True,False,False,OFE_007,226.11,65+,Arequipa,False,0.0,0.0,0.0,0.0,265.38,15.54,3,4,23,Call_In,Manana,-1,App_MiMovistar,Islay,ISLAY,AREQUIPA
CLI_024866,prepago,35,True,True,OFE_010,False,False,False,OFE_021,291.46,65+,Lima,False,38.61,545.68,31.8,12.89,191.78,10.0,5,1,27,Tienda,Manana,11,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_044296,prepago,47,True,False,sin_servicio_hogar,False,False,False,OFE_021,28.92,18-25,Lima,True,79.19,136.16,5.22,3.91,97.14,12.99,5,1,18,Tienda,Tarde,15,Efectivo_Agente,Lima,LIMA,LIMA
CLI_092328,no_aplica,18,False,True,OFE_008,True,False,False,OFE_009,136.45,18-25,Cusco,False,0.0,0.0,0.0,0.0,298.06,22.86,4,3,9,Tienda,Fin_de_semana,-1,Banca_Movil,Cusco,CUSCO,CUSCO
CLI_001425,postpago,71,True,False,sin_servicio_hogar,False,False,False,OFE_018,163.62,46-55,Cusco,False,70.69,336.35,49.27,5.76,185.18,14.07,4,3,36,Tienda,Tarde,22,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_012358,prepago,8,True,True,OFE_015,True,False,False,OFE_018,159.19,65+,Lima,True,26.01,793.81,48.6,24.84,133.22,34.22,3,3,28,Call_Out,Manana,25,App_MiMovistar,Lima,LIMA,LIMA
CLI_005047,postpago,108,True,False,sin_servicio_hogar,False,False,False,OFE_001,241.66,65+,Piura,False,63.27,329.25,28.05,25.54,106.62,35.14,5,4,25,Digital,Tarde,30,Debito_Automatico,Ayabaca,AYABACA,PIURA
CLI_097124,postpago,41,True,True,OFE_008,True,False,True,OFE_004,261.51,18-25,La Libertad,True,34.68,435.5,17.9,13.35,225.61,25.86,3,4,28,Digital,Manana,25,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_023599,postpago,96,True,True,OFE_010,True,False,True,OFE_018,266.85,56-65,Lima,True,96.77,924.43,34.07,24.78,153.99,19.15,4,2,21,Call_In,Manana,25,Debito_Automatico,Lima,LIMA,LIMA
CLI_069737,postpago,18,True,True,OFE_016,False,False,True,OFE_020,59.61,56-65,Lima,True,9.95,111.34,27.52,4.15,249.7,40.07,3,0,4,Digital,Tarde,28,Efectivo_Agente,Huaura,HUAURA,LIMA
CLI_071354,prepago,85,True,False,sin_servicio_hogar,False,False,False,OFE_001,267.26,18-25,Arequipa,True,16.06,321.02,43.75,19.29,117.64,10.68,1,1,2,Tienda,Noche,24,Debito_Automatico,Camana,CAMANA,AREQUIPA
CLI_052320,postpago,75,True,False,sin_servicio_hogar,False,False,False,OFE_001,176.54,56-65,Piura,True,6.35,219.58,3.2,13.31,117.54,19.35,4,1,20,Call_Out,Noche,20,Efectivo_Agente,Morropon,MORROPON,PIURA
CLI_068406,prepago,77,True,True,OFE_009,True,False,False,OFE_002,79.47,56-65,Lima,True,81.69,361.7,48.98,19.49,159.7,42.85,1,2,48,Digital,Tarde,16,Debito_Automatico,Barranca,BARRANCA,LIMA
CLI_086450,postpago,60,True,False,sin_servicio_hogar,False,False,False,OFE_002,112.39,36-45,Lima,True,87.64,998.48,45.36,24.23,139.51,30.31,4,0,8,Tienda,Noche,20,App_MiMovistar,Huaura,HUAURA,LIMA
CLI_094216,no_aplica,49,False,True,OFE_007,True,False,False,OFE_006,44.62,46-55,Arequipa,False,0.0,0.0,0.0,0.0,178.86,18.98,5,4,44,Tienda,Tarde,-1,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_081146,prepago,115,True,False,sin_servicio_hogar,False,False,False,OFE_021,182.89,56-65,Arequipa,True,57.17,442.94,31.15,2.58,153.63,6.89,1,1,49,Call_Out,Noche,12,App_MiMovistar,Islay,ISLAY,AREQUIPA
CLI_058600,postpago,40,True,True,OFE_013,True,True,False,OFE_013,55.16,26-35,Lima,True,65.9,439.92,41.16,22.86,165.59,21.68,1,3,23,Tienda,Tarde,23,Efectivo_Agente,Lima,LIMA,LIMA
CLI_077377,postpago,23,True,True,OFE_016,True,False,True,OFE_017,241.45,65+,Piura,True,47.54,394.19,25.33,2.82,189.09,16.66,6,0,11,Tienda,Manana,26,App_MiMovistar,Piura,PIURA,PIURA
CLI_093299,prepago,17,True,True,OFE_013,True,True,False,OFE_013,57.93,56-65,Lima,True,13.38,739.31,31.19,21.01,278.75,2.72,5,0,31,Call_Out,Manana,29,Banca_Movil,Lima,LIMA,LIMA
CLI_018145,postpago,50,True,False,sin_servicio_hogar,False,False,False,OFE_002,38.93,65+,La Libertad,False,37.01,23.49,7.61,11.7,185.99,10.04,6,3,25,Call_Out,Tarde,19,App_MiMovistar,Pataz,PATAZ,LA_LIBERTAD
CLI_010046,postpago,27,True,False,sin_servicio_hogar,False,False,False,OFE_020,56.79,26-35,Lima,False,65.85,943.32,42.85,28.35,230.7,31.08,1,4,36,Call_Out,Manana,14,Efectivo_Agente,Barranca,BARRANCA,LIMA
CLI_042497,prepago,20,True,False,sin_servicio_hogar,False,False,False,OFE_005,213.28,56-65,La Libertad,False,68.85,866.04,1.33,3.27,108.73,7.61,2,3,48,Call_In,Noche,30,Debito_Automatico,Pacasmayo,PACASMAYO,LA_LIBERTAD
CLI_017928,postpago,103,True,False,sin_servicio_hogar,False,False,False,OFE_005,224.55,65+,Lima,False,7.59,927.72,23.83,25.95,71.23,6.75,0,1,40,Call_Out,Tarde,21,Debito_Automatico,Lima,LIMA,LIMA
CLI_098351,postpago,65,True,True,OFE_016,True,False,True,OFE_020,248.87,46-55,Piura,False,55.44,74.92,43.02,22.73,260.82,21.8,1,1,6,Digital,Manana,13,Debito_Automatico,Ayabaca,AYABACA,PIURA
CLI_056613,postpago,14,True,False,sin_servicio_hogar,False,False,False,OFE_005,230.62,18-25,Lima,False,92.95,547.78,47.04,15.85,133.22,14.21,6,1,32,Call_In,Fin_de_semana,20,App_MiMovistar,Cañete,CAÑETE,LIMA
CLI_034777,postpago,62,True,False,sin_servicio_hogar,False,False,False,OFE_004,155.19,26-35,La Libertad,False,65.42,663.51,27.79,23.66,259.04,14.9,3,1,35,Call_In,Tarde,17,App_MiMovistar,Pataz,PATAZ,LA_LIBERTAD
CLI_025350,postpago,13,True,False,sin_servicio_hogar,False,False,False,OFE_014,63.13,65+,La Libertad,False,23.86,292.82,46.16,8.74,254.87,0.91,2,0,15,Tienda,Manana,24,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_028090,postpago,51,True,False,sin_servicio_hogar,False,False,False,OFE_017,61.31,46-55,La Libertad,False,41.14,199.56,30.3,15.97,132.78,34.72,6,2,40,Digital,Manana,24,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_044752,prepago,108,True,False,sin_servicio_hogar,False,False,False,OFE_019,297.21,36-45,Lima,False,39.41,664.81,20.71,13.54,259.34,20.78,0,4,27,Call_Out,Fin_de_semana,20,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_056515,postpago,82,True,False,sin_servicio_hogar,False,False,False,OFE_020,151.98,56-65,Piura,True,84.43,599.36,11.35,6.44,157.05,19.35,0,3,49,Call_In,Manana,26,Debito_Automatico,Piura,PIURA,PIURA
CLI_070143,postpago,59,True,True,OFE_009,True,False,True,OFE_014,153.09,56-65,Cusco,True,58.66,326.74,10.71,23.97,152.43,21.35,2,1,23,Tienda,Manana,12,Efectivo_Agente,Quispicanchi,QUISPICANCHI,CUSCO
CLI_039646,postpago,38,True,True,OFE_007,True,False,True,OFE_022,89.23,46-55,Piura,True,4.28,683.25,23.24,26.57,135.2,30.91,4,4,17,Tienda,Tarde,25,Debito_Automatico,Piura,PIURA,PIURA
CLI_038844,no_aplica,95,False,True,OFE_015,True,False,False,OFE_016,212.2,26-35,Lima,False,0.0,0.0,0.0,0.0,216.99,22.38,0,4,37,Call_Out,Tarde,-1,Banca_Movil,Lima,LIMA,LIMA
CLI_007876,prepago,87,True,True,OFE_010,True,False,False,OFE_020,124.16,65+,Arequipa,True,62.14,779.3,27.14,6.3,205.22,27.74,6,1,44,Tienda,Manana,11,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_099414,no_aplica,49,False,True,OFE_009,False,False,False,OFE_015,69.48,26-35,Arequipa,False,0.0,0.0,0.0,0.0,170.15,2.86,1,1,49,Call_Out,Manana,-1,Banca_Movil,Caylloma,CAYLLOMA,AREQUIPA
CLI_021143,postpago,33,True,True,OFE_006,True,False,True,OFE_020,234.98,26-35,Lima,True,35.82,839.5,22.14,21.94,139.16,35.47,2,0,38,Tienda,Manana,15,App_MiMovistar,Yauyos,YAUYOS,LIMA
CLI_095221,prepago,68,True,True,OFE_007,True,False,False,OFE_014,255.7,56-65,Arequipa,False,6.84,259.14,41.82,16.73,97.03,38.62,5,2,24,Digital,Tarde,23,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_097934,postpago,53,True,True,OFE_016,True,False,True,OFE_005,214.17,36-45,Lima,False,76.31,223.11,25.9,10.41,96.48,7.66,3,2,1,Tienda,Noche,10,Efectivo_Agente,Lima,LIMA,LIMA
CLI_016306,postpago,57,True,True,OFE_015,True,False,True,OFE_020,181.37,46-55,Lima,False,22.21,458.34,40.92,19.44,134.37,37.56,1,1,43,Tienda,Manana,27,Banca_Movil,Cañete,CAÑETE,LIMA
CLI_072420,postpago,39,True,False,sin_servicio_hogar,False,False,False,OFE_003,155.0,65+,Lima,False,45.9,96.57,28.99,2.09,253.02,8.88,3,1,11,Digital,Fin_de_semana,12,Efectivo_Agente,Lima,LIMA,LIMA
CLI_049400,prepago,115,True,False,sin_servicio_hogar,False,False,False,OFE_004,139.68,36-45,Lima,True,31.73,81.06,41.9,0.38,103.36,22.98,3,0,10,Call_In,Fin_de_semana,28,App_MiMovistar,Lima,LIMA,LIMA
CLI_039410,prepago,15,True,True,OFE_008,True,False,False,OFE_001,286.66,26-35,Arequipa,False,27.02,628.59,0.22,4.16,190.96,21.27,6,2,35,Digital,Manana,21,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_056826,prepago,25,True,True,OFE_007,True,False,False,OFE_018,219.27,56-65,Lima,False,97.12,239.83,5.38,18.51,246.04,33.31,5,2,33,Tienda,Fin_de_semana,28,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_010908,postpago,10,True,False,sin_servicio_hogar,False,False,False,OFE_014,88.46,26-35,Lima,True,9.42,194.99,35.75,2.22,49.63,2.76,3,0,33,Digital,Manana,29,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_065846,postpago,52,True,False,sin_servicio_hogar,False,False,False,OFE_002,129.45,18-25,La Libertad,True,53.02,876.44,0.32,11.43,278.61,38.49,3,1,41,Call_In,Manana,20,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_013916,postpago,99,True,True,OFE_009,False,False,True,OFE_004,259.63,46-55,La Libertad,True,45.17,650.94,19.46,22.91,292.47,5.03,2,2,27,Call_In,Noche,24,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_027113,postpago,71,True,True,OFE_007,True,False,True,OFE_017,156.13,56-65,Lima,True,99.91,63.14,45.65,26.88,142.39,27.64,4,3,4,Call_In,Noche,18,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_052181,postpago,26,True,True,OFE_015,True,False,True,OFE_002,78.7,26-35,Lima,False,45.6,584.81,20.18,12.73,164.93,1.79,3,1,47,Tienda,Manana,27,Debito_Automatico,Lima,LIMA,LIMA
