ofrecimiento_id,cliente_id,oferta_id,fecha,canal,resultado,motivo_rechazo,es_rebate,contactabilidad,medio_probatorio,tipo_cliente,antiguedad_meses,elegible_mt,es_movistar_total,nombre_oferta,tipo_oferta,oferta_es_mt,duracion_interaccion_segundos
OFR_0021535,CLI_076196,OFE_009,2026-03-05,Digital,rechazada,mal_momento,False,contactado,chat_log,prepago,83,False,False,Plan Hogar Premium 9,plan_hogar,False,164
OFR_0021536,CLI_076196,OFE_005,2026-02-26,Tienda,aceptada,no_aplica,False,contactado,registro_plataforma,prepago,83,False,False,Plan Movil Premium 5,plan_movil,False,271
OFR_0021537,CLI_097201,OFE_004,2026-03-04,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,no_aplica,41,False,False,Plan Movil Premium 4,plan_movil,False,12
OFR_0021538,CLI_097201,OFE_012,2026-01-18,Call_In,rechazada,precio,False,contactado,chat_log,no_aplica,41,False,False,Movistar Total Premium 12,movistar_total,True,132
OFR_0021539,CLI_097201,OFE_006,2026-05-20,Call_In,rechazada,no_necesita,False,contactado,chat_log,no_aplica,41,False,False,Plan Hogar Premium 6,plan_hogar,False,53
OFR_0021540,CLI_007714,OFE_018,2026-05-13,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,69,False,True,Equipo Básico 18,equipo,False,17
OFR_0021541,CLI_007714,OFE_012,2026-01-07,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,69,False,True,Movistar Total Premium 12,movistar_total,True,23
OFR_0021542,CLI_081767,OFE_003,2026-03-22,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,31,True,False,Plan Movil Básico 3,plan_movil,False,7
OFR_0021543,CLI_081767,OFE_016,2026-02-28,Digital,aceptada,no_aplica,True,contactado,registro_plataforma,postpago,31,True,False,Upgrade Premium 16,upgrade,False,394
OFR_0021544,CLI_081767,OFE_022,2026-03-20,Digital,rechazada,no_confia,False,contactado,chat_log,postpago,31,True,False,Paquete Adicional Básico 22,paquete_adicional,False,63
OFR_0021545,CLI_068725,OFE_018,2026-05-23,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,69,True,False,Equipo Básico 18,equipo,False,25
OFR_0021546,CLI_068725,OFE_020,2026-04-22,Call_Out,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,69,True,False,Paquete Adicional Básico 20,paquete_adicional,False,179
OFR_0021547,CLI_017315,OFE_007,2026-03-09,Call_In,rechazada,no_necesita,False,contactado,audio_llamada,prepago,28,False,False,Plan Hogar Premium 7,plan_hogar,False,131
OFR_0021548,CLI_017315,OFE_015,2026-06-16,Tienda,rechazada,otro,False,contactado,chat_log,prepago,28,False,False,Upgrade Premium 15,upgrade,False,94
OFR_0021549,CLI_038165,OFE_022,2026-05-08,Call_In,rechazada,no_confia,False,contactado,audio_llamada,postpago,119,True,False,Paquete Adicional Básico 22,paquete_adicional,False,77
OFR_0021550,CLI_038165,OFE_017,2026-05-25,Digital,rechazada,no_necesita,False,contactado,registro_plataforma,postpago,119,True,False,Equipo Básico 17,equipo,False,174
OFR_0021551,CLI_034245,OFE_006,2026-06-13,Call_In,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,89,True,False,Plan Hogar Premium 6,plan_hogar,False,127
OFR_0021552,CLI_034245,OFE_017,2026-05-17,Call_In,rechazada,otro,False,contactado,registro_plataforma,postpago,89,True,False,Equipo Básico 17,equipo,False,54
OFR_0021553,CLI_051437,OFE_019,2026-03-24,Call_In,rechazada,otro,False,contactado,chat_log,postpago,89,False,False,Equipo Básico 19,equipo,False,102
OFR_0021554,CLI_051437,OFE_019,2026-02-15,Call_Out,rechazada,precio,False,contactado,registro_plataforma,postpago,89,False,False,Equipo Básico 19,equipo,False,47
OFR_0021555,CLI_002189,OFE_017,2026-03-04,Tienda,rechazada,no_necesita,False,contactado,audio_llamada,postpago,68,False,False,Equipo Básico 17,equipo,False,171
OFR_0021556,CLI_002189,OFE_009,2026-01-21,Digital,rechazada,precio,False,contactado,audio_llamada,postpago,68,False,False,Plan Hogar Premium 9,plan_hogar,False,118
OFR_0021557,CLI_044881,OFE_006,2026-05-31,Digital,rechazada,no_necesita,False,contactado,chat_log,prepago,62,False,False,Plan Hogar Premium 6,plan_hogar,False,45
OFR_0021558,CLI_044881,OFE_012,2026-03-26,Tienda,rechazada,no_necesita,False,contactado,registro_plataforma,prepago,62,False,False,Movistar Total Premium 12,movistar_total,True,65
OFR_0021559,CLI_044881,OFE_006,2026-03-29,Digital,rechazada,otro,False,contactado,chat_log,prepago,62,False,False,Plan Hogar Premium 6,plan_hogar,False,140
OFR_0021560,CLI_062740,OFE_014,2026-02-14,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,6,False,False,Upgrade Premium 14,upgrade,False,3
OFR_0021561,CLI_062740,OFE_010,2026-06-18,Tienda,rechazada,otro,False,contactado,audio_llamada,prepago,6,False,False,Plan Hogar Premium 10,plan_hogar,False,144
OFR_0021562,CLI_050620,OFE_005,2026-04-22,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,57,True,False,Plan Movil Premium 5,plan_movil,False,20
OFR_0021563,CLI_050620,OFE_013,2026-05-23,Tienda,rechazada,precio,False,contactado,registro_plataforma,postpago,57,True,False,Movistar Total Premium 13,movistar_total,True,75
OFR_0021564,CLI_086858,OFE_021,2026-05-16,Tienda,rechazada,no_necesita,False,contactado,registro_plataforma,no_aplica,78,False,False,Paquete Adicional Básico 21,paquete_adicional,False,92
OFR_0021565,CLI_086858,OFE_001,2026-06-10,Tienda,rechazada,precio,False,contactado,audio_llamada,no_aplica,78,False,False,Plan Movil Premium 1,plan_movil,False,71
OFR_0021566,CLI_039685,OFE_015,2026-01-24,Tienda,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,74,True,False,Upgrade Premium 15,upgrade,False,117
OFR_0021567,CLI_039685,OFE_010,2026-01-13,Tienda,rechazada,no_necesita,False,contactado,chat_log,postpago,74,True,False,Plan Hogar Premium 10,plan_hogar,False,115
OFR_0021568,CLI_032386,OFE_021,2026-05-10,Digital,rechazada,precio,False,contactado,registro_plataforma,prepago,39,False,False,Paquete Adicional Básico 21,paquete_adicional,False,103
OFR_0021569,CLI_032386,OFE_010,2026-06-22,Call_In,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,39,False,False,Plan Hogar Premium 10,plan_hogar,False,118
OFR_0021570,CLI_007719,OFE_007,2026-02-28,Digital,rechazada,no_confia,False,contactado,audio_llamada,postpago,98,False,False,Plan Hogar Premium 7,plan_hogar,False,81
OFR_0021571,CLI_007719,OFE_015,2026-05-19,Tienda,rechazada,otro,False,contactado,registro_plataforma,postpago,98,False,False,Upgrade Premium 15,upgrade,False,96
OFR_0021572,CLI_007719,OFE_005,2026-01-17,Digital,rechazada,mal_momento,False,contactado,audio_llamada,postpago,98,False,False,Plan Movil Premium 5,plan_movil,False,104
OFR_0021573,CLI_003238,OFE_012,2026-03-01,Call_Out,rechazada,mal_momento,False,contactado,registro_plataforma,prepago,85,False,False,Movistar Total Premium 12,movistar_total,True,34
OFR_0021574,CLI_003238,OFE_001,2026-01-18,Call_In,rechazada,precio,False,contactado,registro_plataforma,prepago,85,False,False,Plan Movil Premium 1,plan_movil,False,95
OFR_0021575,CLI_003238,OFE_012,2026-01-03,Call_Out,rechazada,mal_momento,False,contactado,chat_log,prepago,85,False,False,Movistar Total Premium 12,movistar_total,True,63
OFR_0021576,CLI_041368,OFE_022,2026-02-22,Digital,rechazada,no_necesita,False,contactado,audio_llamada,no_aplica,6,False,False,Paquete Adicional Básico 22,paquete_adicional,False,138
OFR_0021577,CLI_041368,OFE_003,2026-05-05,Call_In,rechazada,no_necesita,False,contactado,audio_llamada,no_aplica,6,False,False,Plan Movil Básico 3,plan_movil,False,103
OFR_0021578,CLI_041368,OFE_005,2026-06-20,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,no_aplica,6,False,False,Plan Movil Premium 5,plan_movil,False,92
OFR_0021579,CLI_061232,OFE_017,2026-01-09,Digital,rechazada,no_confia,False,contactado,chat_log,postpago,19,True,False,Equipo Básico 17,equipo,False,101
OFR_0021580,CLI_061232,OFE_019,2026-06-27,Call_Out,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,19,True,False,Equipo Básico 19,equipo,False,105
OFR_0021581,CLI_061232,OFE_013,2026-01-16,Digital,aceptada,no_aplica,False,contactado,registro_plataforma,postpago,19,True,False,Movistar Total Premium 13,movistar_total,True,467
OFR_0021582,CLI_043093,OFE_012,2026-06-16,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,7,False,False,Movistar Total Premium 12,movistar_total,True,13
OFR_0021583,CLI_043093,OFE_015,2026-04-30,Tienda,rechazada,precio,False,contactado,chat_log,postpago,7,False,False,Upgrade Premium 15,upgrade,False,88
OFR_0021584,CLI_000159,OFE_006,2026-03-19,Tienda,rechazada,no_confia,False,contactado,registro_plataforma,postpago,57,False,False,Plan Hogar Premium 6,plan_hogar,False,107
OFR_0021585,CLI_000159,OFE_019,2026-04-10,Tienda,rechazada,precio,False,contactado,audio_llamada,postpago,57,False,False,Equipo Básico 19,equipo,False,102
OFR_0021586,CLI_004732,OFE_013,2026-01-09,Digital,rechazada,no_necesita,False,contactado,registro_plataforma,postpago,69,False,True,Movistar Total Premium 13,movistar_total,True,131
OFR_0021587,CLI_004732,OFE_021,2026-04-26,Tienda,aceptada,no_aplica,True,contactado,audio_llamada,postpago,69,False,True,Paquete Adicional Básico 21,paquete_adicional,False,239
OFR_0021588,CLI_004732,OFE_008,2026-03-22,Digital,rechazada,no_necesita,False,contactado,chat_log,postpago,69,False,True,Plan Hogar Premium 8,plan_hogar,False,170
OFR_0021589,CLI_099972,OFE_022,2026-05-20,Digital,rechazada,no_confia,False,contactado,registro_plataforma,postpago,26,True,False,Paquete Adicional Básico 22,paquete_adicional,False,59
OFR_0021590,CLI_099972,OFE_004,2026-06-11,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,26,True,False,Plan Movil Premium 4,plan_movil,False,142
OFR_0021591,CLI_097374,OFE_015,2026-03-17,Digital,rechazada,precio,False,contactado,chat_log,postpago,79,True,False,Upgrade Premium 15,upgrade,False,92
OFR_0021592,CLI_097374,OFE_004,2026-03-10,Call_Out,rechazada,no_confia,False,contactado,audio_llamada,postpago,79,True,False,Plan Movil Premium 4,plan_movil,False,50
OFR_0021593,CLI_097374,OFE_003,2026-05-29,Call_In,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,79,True,False,Plan Movil Básico 3,plan_movil,False,149
OFR_0021594,CLI_085049,OFE_019,2026-05-26,Call_In,rechazada,precio,False,contactado,audio_llamada,no_aplica,93,False,False,Equipo Básico 19,equipo,False,52
OFR_0021595,CLI_085049,OFE_017,2026-04-08,Call_Out,rechazada,no_necesita,False,contactado,registro_plataforma,no_aplica,93,False,False,Equipo Básico 17,equipo,False,118
OFR_0021596,CLI_019904,OFE_014,2026-06-18,Call_In,rechazada,mal_momento,False,contactado,chat_log,postpago,30,False,False,Upgrade Premium 14,upgrade,False,101
OFR_0021597,CLI_019904,OFE_012,2026-03-18,Digital,rechazada,precio,False,contactado,audio_llamada,postpago,30,False,False,Movistar Total Premium 12,movistar_total,True,133
OFR_0021598,CLI_056136,OFE_001,2026-04-16,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,no_aplica,14,False,False,Plan Movil Premium 1,plan_movil,False,23
OFR_0021599,CLI_056136,OFE_005,2026-01-02,Digital,rechazada,otro,False,contactado,registro_plataforma,no_aplica,14,False,False,Plan Movil Premium 5,plan_movil,False,174
OFR_0021600,CLI_056136,OFE_001,2026-06-20,Call_In,rechazada,no_confia,False,contactado,registro_plataforma,no_aplica,14,False,False,Plan Movil Premium 1,plan_movil,False,112
OFR_0021601,CLI_030984,OFE_016,2026-04-22,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,110,False,False,Upgrade Premium 16,upgrade,False,5
OFR_0021602,CLI_030984,OFE_021,2026-03-16,Tienda,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,110,False,False,Paquete Adicional Básico 21,paquete_adicional,False,133
OFR_0021603,CLI_030984,OFE_011,2026-05-25,Digital,rechazada,no_necesita,False,contactado,chat_log,postpago,110,False,False,Movistar Total Premium 11,movistar_total,True,178
OFR_0021604,CLI_074547,OFE_015,2026-04-02,Digital,rechazada,no_confia,False,contactado,chat_log,no_aplica,29,False,False,Upgrade Premium 15,upgrade,False,100
OFR_0021605,CLI_074547,OFE_011,2026-03-18,Digital,rechazada,no_necesita,False,contactado,chat_log,no_aplica,29,False,False,Movistar Total Premium 11,movistar_total,True,95
OFR_0021606,CLI_074547,OFE_013,2026-06-02,Call_In,rechazada,otro,False,contactado,registro_plataforma,no_aplica,29,False,False,Movistar Total Premium 13,movistar_total,True,173
OFR_0021607,CLI_026666,OFE_013,2026-06-01,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,63,False,False,Movistar Total Premium 13,movistar_total,True,22
OFR_0021608,CLI_026666,OFE_006,2026-05-24,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,63,False,False,Plan Hogar Premium 6,plan_hogar,False,26
OFR_0021609,CLI_026666,OFE_011,2026-03-30,Digital,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,63,False,False,Movistar Total Premium 11,movistar_total,True,79
OFR_0021610,CLI_002790,OFE_021,2026-06-28,Tienda,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,40,False,False,Paquete Adicional Básico 21,paquete_adicional,False,59
OFR_0021611,CLI_002790,OFE_004,2026-02-16,Call_In,rechazada,precio,False,contactado,chat_log,prepago,40,False,False,Plan Movil Premium 4,plan_movil,False,62
OFR_0021612,CLI_065025,OFE_008,2026-05-30,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,55,False,False,Plan Hogar Premium 8,plan_hogar,False,7
OFR_0021613,CLI_065025,OFE_016,2026-05-04,Call_Out,rechazada,mal_momento,False,contactado,chat_log,postpago,55,False,False,Upgrade Premium 16,upgrade,False,126
OFR_0021614,CLI_065025,OFE_002,2026-01-01,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,55,False,False,Plan Movil Premium 2,plan_movil,False,21
OFR_0021615,CLI_043350,OFE_004,2026-02-05,Tienda,rechazada,mal_momento,False,contactado,audio_llamada,postpago,19,True,False,Plan Movil Premium 4,plan_movil,False,47
OFR_0021616,CLI_043350,OFE_016,2026-04-04,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,19,True,False,Upgrade Premium 16,upgrade,False,8
OFR_0021617,CLI_012679,OFE_001,2026-01-27,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,18,True,False,Plan Movil Premium 1,plan_movil,False,0
OFR_0021618,CLI_012679,OFE_005,2026-03-16,Tienda,rechazada,no_necesita,False,contactado,chat_log,postpago,18,True,False,Plan Movil Premium 5,plan_movil,False,33
OFR_0021619,CLI_012679,OFE_011,2026-03-18,Tienda,rechazada,no_confia,False,contactado,audio_llamada,postpago,18,True,False,Movistar Total Premium 11,movistar_total,True,120
OFR_0021620,CLI_040288,OFE_018,2026-06-04,Call_Out,rechazada,no_necesita,False,contactado,audio_llamada,postpago,100,True,False,Equipo Básico 18,equipo,False,64
OFR_0021621,CLI_040288,OFE_021,2026-02-01,Call_In,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,100,True,False,Paquete Adicional Básico 21,paquete_adicional,False,32
OFR_0021622,CLI_039435,OFE_011,2026-03-13,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,prepago,65,False,False,Movistar Total Premium 11,movistar_total,True,55
OFR_0021623,CLI_039435,OFE_003,2026-01-31,Tienda,rechazada,otro,False,contactado,chat_log,prepago,65,False,False,Plan Movil Básico 3,plan_movil,False,152
OFR_0021624,CLI_093545,OFE_012,2026-02-25,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,97,True,False,Movistar Total Premium 12,movistar_total,True,5
OFR_0021625,CLI_093545,OFE_019,2026-01-24,Call_In,rechazada,no_necesita,False,contactado,audio_llamada,postpago,97,True,False,Equipo Básico 19,equipo,False,124
OFR_0021626,CLI_064060,OFE_011,2026-05-07,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,45,False,False,Movistar Total Premium 11,movistar_total,True,157
OFR_0021627,CLI_064060,OFE_003,2026-06-02,Tienda,rechazada,precio,False,contactado,registro_plataforma,postpago,45,False,False,Plan Movil Básico 3,plan_movil,False,39
OFR_0021628,CLI_045391,OFE_003,2026-06-22,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,72,False,False,Plan Movil Básico 3,plan_movil,False,18
OFR_0021629,CLI_045391,OFE_017,2026-03-29,Call_Out,rechazada,mal_momento,False,contactado,chat_log,prepago,72,False,False,Equipo Básico 17,equipo,False,63
OFR_0021630,CLI_045391,OFE_015,2026-01-22,Digital,rechazada,otro,False,contactado,registro_plataforma,prepago,72,False,False,Upgrade Premium 15,upgrade,False,72
OFR_0021631,CLI_090504,OFE_014,2026-01-14,Call_In,rechazada,no_confia,False,contactado,chat_log,prepago,44,False,False,Upgrade Premium 14,upgrade,False,110
OFR_0021632,CLI_090504,OFE_012,2026-03-19,Digital,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,prepago,44,False,False,Movistar Total Premium 12,movistar_total,True,34
OFR_0021633,CLI_024097,OFE_005,2026-06-11,Tienda,rechazada,precio,False,contactado,registro_plataforma,prepago,8,False,False,Plan Movil Premium 5,plan_movil,False,30
OFR_0021634,CLI_024097,OFE_014,2026-01-25,Call_In,rechazada,precio,False,contactado,audio_llamada,prepago,8,False,False,Upgrade Premium 14,upgrade,False,66
OFR_0021635,CLI_004329,OFE_002,2026-03-06,Call_Out,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,33,False,False,Plan Movil Premium 2,plan_movil,False,40
OFR_0021636,CLI_004329,OFE_018,2026-04-08,Call_Out,rechazada,no_necesita,False,contactado,chat_log,prepago,33,False,False,Equipo Básico 18,equipo,False,155
OFR_0021637,CLI_070034,OFE_013,2026-06-07,Digital,rechazada,no_confia,False,contactado,audio_llamada,prepago,80,False,False,Movistar Total Premium 13,movistar_total,True,102
OFR_0021638,CLI_070034,OFE_007,2026-04-10,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,80,False,False,Plan Hogar Premium 7,plan_hogar,False,9
OFR_0021639,CLI_087656,OFE_012,2026-04-16,Tienda,rechazada,otro,False,contactado,audio_llamada,postpago,35,True,False,Movistar Total Premium 12,movistar_total,True,64
OFR_0021640,CLI_087656,OFE_015,2026-02-04,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,35,True,False,Upgrade Premium 15,upgrade,False,17
OFR_0021641,CLI_087656,OFE_012,2026-05-30,Tienda,rechazada,ya_tiene_similar,False,contactado,audio_llamada,postpago,35,True,False,Movistar Total Premium 12,movistar_total,True,43
OFR_0021642,CLI_097314,OFE_013,2026-01-12,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,45,False,False,Movistar Total Premium 13,movistar_total,True,1
OFR_0021643,CLI_097314,OFE_017,2026-05-08,Tienda,rechazada,otro,False,contactado,chat_log,prepago,45,False,False,Equipo Básico 17,equipo,False,119
OFR_0021644,CLI_084916,OFE_021,2026-03-29,Call_In,rechazada,mal_momento,False,contactado,chat_log,postpago,25,False,False,Paquete Adicional Básico 21,paquete_adicional,False,102
OFR_0021645,CLI_084916,OFE_018,2026-05-02,Call_In,rechazada,precio,False,contactado,registro_plataforma,postpago,25,False,False,Equipo Básico 18,equipo,False,124
OFR_0021646,CLI_084916,OFE_002,2026-05-17,Tienda,rechazada,no_necesita,False,contactado,registro_plataforma,postpago,25,False,False,Plan Movil Premium 2,plan_movil,False,118
OFR_0021647,CLI_016825,OFE_022,2026-06-17,Call_In,rechazada,ya_tiene_similar,False,contactado,chat_log,prepago,6,False,False,Paquete Adicional Básico 22,paquete_adicional,False,173
OFR_0021648,CLI_016825,OFE_013,2026-01-17,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,6,False,False,Movistar Total Premium 13,movistar_total,True,4
OFR_0021649,CLI_036999,OFE_018,2026-01-31,Call_In,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,17,False,True,Equipo Básico 18,equipo,False,51
OFR_0021650,CLI_036999,OFE_006,2026-01-18,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,17,False,True,Plan Hogar Premium 6,plan_hogar,False,17
OFR_0021651,CLI_036999,OFE_012,2026-02-11,Call_In,rechazada,precio,False,contactado,registro_plataforma,postpago,17,False,True,Movistar Total Premium 12,movistar_total,True,73
OFR_0021652,CLI_061692,OFE_004,2026-01-16,Digital,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,30,False,True,Plan Movil Premium 4,plan_movil,False,84
OFR_0021653,CLI_061692,OFE_007,2026-06-19,Digital,aceptada,no_aplica,False,contactado,chat_log,postpago,30,False,True,Plan Hogar Premium 7,plan_hogar,False,469
OFR_0021654,CLI_061692,OFE_007,2026-01-13,Tienda,aceptada,no_aplica,False,contactado,chat_log,postpago,30,False,True,Plan Hogar Premium 7,plan_hogar,False,211
OFR_0021655,CLI_077252,OFE_015,2026-01-04,Call_In,rechazada,otro,False,contactado,chat_log,prepago,54,False,False,Upgrade Premium 15,upgrade,False,159
OFR_0021656,CLI_077252,OFE_018,2026-05-28,Call_In,aceptada,no_aplica,False,contactado,registro_plataforma,prepago,54,False,False,Equipo Básico 18,equipo,False,280
OFR_0021657,CLI_077252,OFE_011,2026-03-23,Call_In,rechazada,otro,False,contactado,audio_llamada,prepago,54,False,False,Movistar Total Premium 11,movistar_total,True,124
OFR_0021658,CLI_071808,OFE_011,2026-05-23,Call_Out,rechazada,otro,False,contactado,registro_plataforma,postpago,90,True,False,Movistar Total Premium 11,movistar_total,True,179
OFR_0021659,CLI_071808,OFE_009,2026-01-31,Digital,rechazada,mal_momento,False,contactado,chat_log,postpago,90,True,False,Plan Hogar Premium 9,plan_hogar,False,159
OFR_0021660,CLI_071808,OFE_008,2026-03-26,Tienda,aceptada,no_aplica,False,contactado,registro_plataforma,postpago,90,True,False,Plan Hogar Premium 8,plan_hogar,False,479
OFR_0021661,CLI_060605,OFE_012,2026-03-30,Tienda,rechazada,precio,False,contactado,chat_log,no_aplica,107,False,False,Movistar Total Premium 12,movistar_total,True,56
OFR_0021662,CLI_060605,OFE_021,2026-05-02,Tienda,rechazada,no_confia,False,contactado,registro_plataforma,no_aplica,107,False,False,Paquete Adicional Básico 21,paquete_adicional,False,90
OFR_0021663,CLI_063693,OFE_006,2026-04-07,Call_In,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,73,False,False,Plan Hogar Premium 6,plan_hogar,False,140
OFR_0021664,CLI_063693,OFE_021,2026-01-07,Call_In,rechazada,precio,False,contactado,audio_llamada,postpago,73,False,False,Paquete Adicional Básico 21,paquete_adicional,False,158
OFR_0021665,CLI_042508,OFE_022,2026-02-24,Digital,aceptada,no_aplica,False,contactado,audio_llamada,postpago,44,False,False,Paquete Adicional Básico 22,paquete_adicional,False,422
OFR_0021666,CLI_042508,OFE_005,2026-05-09,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,44,False,False,Plan Movil Premium 5,plan_movil,False,18
OFR_0021667,CLI_042508,OFE_022,2026-01-08,Tienda,rechazada,no_confia,False,contactado,chat_log,postpago,44,False,False,Paquete Adicional Básico 22,paquete_adicional,False,140
OFR_0021668,CLI_003715,OFE_019,2026-04-06,Call_In,rechazada,otro,False,contactado,chat_log,postpago,15,False,False,Equipo Básico 19,equipo,False,59
OFR_0021669,CLI_003715,OFE_013,2026-05-06,Call_In,aceptada,no_aplica,False,contactado,chat_log,postpago,15,False,False,Movistar Total Premium 13,movistar_total,True,293
OFR_0021670,CLI_003715,OFE_002,2026-03-13,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,15,False,False,Plan Movil Premium 2,plan_movil,False,22
OFR_0021671,CLI_065663,OFE_001,2026-04-30,Tienda,aceptada,no_aplica,False,contactado,registro_plataforma,postpago,79,True,False,Plan Movil Premium 1,plan_movil,False,589
OFR_0021672,CLI_065663,OFE_006,2026-01-20,Digital,rechazada,no_necesita,False,contactado,chat_log,postpago,79,True,False,Plan Hogar Premium 6,plan_hogar,False,125
OFR_0021673,CLI_002741,OFE_017,2026-02-15,Tienda,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,42,True,False,Equipo Básico 17,equipo,False,149
OFR_0021674,CLI_002741,OFE_003,2026-03-17,Call_Out,rechazada,mal_momento,False,contactado,registro_plataforma,postpago,42,True,False,Plan Movil Básico 3,plan_movil,False,83
OFR_0021675,CLI_002741,OFE_016,2026-02-06,Call_In,rechazada,no_necesita,False,contactado,chat_log,postpago,42,True,False,Upgrade Premium 16,upgrade,False,174
OFR_0021676,CLI_074644,OFE_009,2026-05-19,Call_In,aceptada,no_aplica,False,contactado,audio_llamada,postpago,87,False,True,Plan Hogar Premium 9,plan_hogar,False,574
OFR_0021677,CLI_074644,OFE_003,2026-06-11,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,87,False,True,Plan Movil Básico 3,plan_movil,False,25
OFR_0021678,CLI_074644,OFE_014,2026-01-26,Call_Out,rechazada,otro,False,contactado,audio_llamada,postpago,87,False,True,Upgrade Premium 14,upgrade,False,93
OFR_0021679,CLI_098204,OFE_010,2026-06-13,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,prepago,92,False,False,Plan Hogar Premium 10,plan_hogar,False,7
OFR_0021680,CLI_098204,OFE_020,2026-04-04,Digital,rechazada,otro,False,contactado,registro_plataforma,prepago,92,False,False,Paquete Adicional Básico 20,paquete_adicional,False,45
OFR_0021681,CLI_098204,OFE_017,2026-05-04,Call_In,rechazada,ya_tiene_similar,False,contactado,registro_plataforma,prepago,92,False,False,Equipo Básico 17,equipo,False,36
OFR_0021682,CLI_018599,OFE_019,2026-01-19,Tienda,rechazada,mal_momento,False,contactado,audio_llamada,postpago,108,False,False,Equipo Básico 19,equipo,False,61
OFR_0021683,CLI_018599,OFE_003,2026-03-08,Digital,rechazada,precio,False,contactado,chat_log,postpago,108,False,False,Plan Movil Básico 3,plan_movil,False,162
OFR_0021684,CLI_018599,OFE_019,2026-01-27,Digital,rechazada,no_confia,False,contactado,audio_llamada,postpago,108,False,False,Equipo Básico 19,equipo,False,179
OFR_0021685,CLI_075567,OFE_011,2026-06-14,Tienda,rechazada,otro,False,contactado,registro_plataforma,postpago,61,False,False,Movistar Total Premium 11,movistar_total,True,153
OFR_0021686,CLI_075567,OFE_007,2026-02-18,Call_Out,pendiente,no_aplica,False,no_contactado,sin_contacto,postpago,61,False,False,Plan Hogar Premium 7,plan_hogar,False,9
OFR_0021687,CLI_075567,OFE_018,2026-02-10,Tienda,rechazada,no_necesita,False,contactado,registro_plataforma,postpago,61,False,False,Equipo Básico 18,equipo,False,38
OFR_0021688,CLI_076791,OFE_007,2026-01-15,Tienda,rechazada,mal_momento,False,contactado,audio_llamada,postpago,91,True,False,Plan Hogar Premium 7,plan_hogar,False,64
OFR_0021689,CLI_076791,OFE_015,2026-03-26,Tienda,rechazada,ya_tiene_similar,False,contactado,chat_log,postpago,91,True,False,Upgrade Premium 15,upgrade,False,106
OFR_0021690,CLI_076791,OFE_022,2026-05-27,Digital,rechazada,otro,False,contactado,registro_plataforma,postpago,91,True,False,Paquete Adicional Básico 22,paquete_adicional,False,91
